,region,market,funnel,account_type,ds,X,Month,Year,US_Desktop_-_Apr_2024,US_Desktop_-_Aug_2024,US_Desktop_-_Dec_2024,US_Desktop_-_Jul_2024,US_Desktop_-_Jun_2024,US_Desktop_-_May_2024,US_Desktop_-_Nov_2024,US_Desktop_-_Oct_2024,US_Desktop_-_Sep_2024,US_Mobile_&_Tablet_-_Apr_2024,US_Mobile_&_Tablet_-_Aug_2024,US_Mobile_&_Tablet_-_Dec_2024,US_Mobile_&_Tablet_-_Jul_2024,US_Mobile_&_Tablet_-_Jun_2024,US_Mobile_&_Tablet_-_May_2024,US_Mobile_&_Tablet_-_Nov_2024,US_Mobile_&_Tablet_-_Oct_2024,US_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
231,US,US,-,Desktop,2024-12-12,53357.81999999999,Dec,2024,0.0,0.0,53357.81999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
232,US,US,-,Desktop,2024-12-13,33905.21,Dec,2024,0.0,0.0,33905.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
233,US,US,-,Desktop,2024-12-14,8843.86,Dec,2024,0.0,0.0,8843.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
234,US,US,-,Desktop,2024-12-15,8040.600000000001,Dec,2024,0.0,0.0,8040.600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
235,US,US,-,Desktop,2024-12-16,29569.78,Dec,2024,0.0,0.0,29569.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
236,US,US,-,Desktop,2024-12-17,22073.31000000001,Dec,2024,0.0,0.0,22073.31000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
237,US,US,-,Desktop,2024-12-18,19895.9,Dec,2024,0.0,0.0,19895.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
238,US,US,-,Desktop,2024-12-19,19268.459999999995,Dec,2024,0.0,0.0,19268.459999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
239,US,US,-,Desktop,2024-12-20,15656.539999999999,Dec,2024,0.0,0.0,15656.539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
240,US,US,-,Desktop,2024-12-21,5823.530000000001,Dec,2024,0.0,0.0,5823.530000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
241,US,US,-,Desktop,2024-12-22,13.810000000000002,Dec,2024,0.0,0.0,13.810000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
242,US,US,-,Desktop,2024-12-23,28164.60269387755,Dec,2024,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
243,US,US,-,Desktop,2024-12-24,18068.34,Dec,2024,0.0,0.0,18068.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
244,US,US,-,Desktop,2024-12-25,20213.19,Dec,2024,0.0,0.0,20213.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
245,US,US,-,Desktop,2024-12-26,8213.74,Dec,2024,0.0,0.0,8213.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
246,US,US,-,Desktop,2024-12-27,28164.60269387755,Dec,2024,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
247,US,US,-,Desktop,2024-12-28,28164.60269387755,Dec,2024,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
248,US,US,-,Desktop,2024-12-29,28164.60269387755,Dec,2024,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
249,US,US,-,Desktop,2024-12-30,2866.7999999999997,Dec,2024,0.0,0.0,2866.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
250,US,US,-,Desktop,2024-12-31,9646.35,Dec,2024,0.0,0.0,9646.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
251,US,US,-,Mobile & Tablet,2024-04-25,861.6700000000001,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.6700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
252,US,US,-,Mobile & Tablet,2024-04-26,1082.7799999999997,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
253,US,US,-,Mobile & Tablet,2024-04-27,2321.9900000000007,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.9900000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
254,US,US,-,Mobile & Tablet,2024-04-28,2311.0899999999997,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.0899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
255,US,US,-,Mobile & Tablet,2024-04-29,941.23,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
256,US,US,-,Mobile & Tablet,2024-04-30,992.4300000000002,Apr,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.4300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
257,US,US,-,Mobile & Tablet,2024-05-01,1215.8300000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.8300000000002,0.0,0.0,0.0,1,42.76,7.65
258,US,US,-,Mobile & Tablet,2024-05-02,1005.02,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.02,0.0,0.0,0.0,1,42.76,7.65
259,US,US,-,Mobile & Tablet,2024-05-03,1239.9400000000003,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.9400000000003,0.0,0.0,0.0,1,42.76,7.65
260,US,US,-,Mobile & Tablet,2024-05-04,1337.7500000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.7500000000002,0.0,0.0,0.0,1,42.76,7.65
261,US,US,-,Mobile & Tablet,2024-05-05,1564.4999999999998,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.4999999999998,0.0,0.0,0.0,1,42.76,7.65
262,US,US,-,Mobile & Tablet,2024-05-06,1490.6599999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.6599999999999,0.0,0.0,0.0,0,42.76,7.65
263,US,US,-,Mobile & Tablet,2024-05-07,842.01,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.01,0.0,0.0,0.0,0,42.76,7.65
264,US,US,-,Mobile & Tablet,2024-05-08,665.9900000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.9900000000001,0.0,0.0,0.0,1,42.76,7.65
265,US,US,-,Mobile & Tablet,2024-05-09,1148.8899999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.8899999999999,0.0,0.0,0.0,1,42.76,7.65
266,US,US,-,Mobile & Tablet,2024-05-10,1052.17,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.17,0.0,0.0,0.0,1,42.76,7.65
267,US,US,-,Mobile & Tablet,2024-05-11,2155.4500000000003,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.4500000000003,0.0,0.0,0.0,1,42.76,7.65
268,US,US,-,Mobile & Tablet,2024-05-12,2750.1700000000005,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.1700000000005,0.0,0.0,0.0,1,42.76,7.65
269,US,US,-,Mobile & Tablet,2024-05-13,653.89,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.89,0.0,0.0,0.0,0,42.76,7.65
270,US,US,-,Mobile & Tablet,2024-05-14,542.2099999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.2099999999999,0.0,0.0,0.0,0,42.76,7.65
271,US,US,-,Mobile & Tablet,2024-05-15,584.7300000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.7300000000002,0.0,0.0,0.0,1,42.76,7.65
272,US,US,-,Mobile & Tablet,2024-05-16,880.3500000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.3500000000001,0.0,0.0,0.0,1,42.76,7.65
273,US,US,-,Mobile & Tablet,2024-05-17,838.4200000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.4200000000002,0.0,0.0,0.0,1,42.76,7.65
274,US,US,-,Mobile & Tablet,2024-05-18,1726.0799999999997,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0799999999997,0.0,0.0,0.0,1,42.76,7.65
275,US,US,-,Mobile & Tablet,2024-05-19,1673.4199999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.4199999999996,0.0,0.0,0.0,1,42.76,7.65
276,US,US,-,Mobile & Tablet,2024-05-20,789.91,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.91,0.0,0.0,0.0,0,42.76,7.65
277,US,US,-,Mobile & Tablet,2024-05-21,480.14,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.14,0.0,0.0,0.0,0,42.76,7.65
278,US,US,-,Mobile & Tablet,2024-05-22,574.1999999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.1999999999999,0.0,0.0,0.0,1,42.76,7.65
279,US,US,-,Mobile & Tablet,2024-05-23,639.61,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.61,0.0,0.0,0.0,1,42.76,7.65
280,US,US,-,Mobile & Tablet,2024-05-24,548.7900000000001,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.7900000000001,0.0,0.0,0.0,1,42.76,7.65
281,US,US,-,Mobile & Tablet,2024-05-25,0.1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1,42.76,7.65
282,US,US,-,Mobile & Tablet,2024-05-26,1738.385514403292,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.385514403292,0.0,0.0,0.0,1,42.76,7.65
283,US,US,-,Mobile & Tablet,2024-05-27,644.7199999999999,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.7199999999999,0.0,0.0,0.0,0,42.76,7.65
284,US,US,-,Mobile & Tablet,2024-05-28,130.01,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.01,0.0,0.0,0.0,0,42.76,7.65
285,US,US,-,Mobile & Tablet,2024-05-29,1106.4299999999996,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.4299999999996,0.0,0.0,0.0,1,42.76,7.65
286,US,US,-,Mobile & Tablet,2024-05-30,992.2999999999998,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2999999999998,0.0,0.0,0.0,1,42.76,7.65
287,US,US,-,Mobile & Tablet,2024-05-31,2179.9300000000003,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.9300000000003,0.0,0.0,0.0,1,42.76,7.65
288,US,US,-,Mobile & Tablet,2024-06-01,2247.7300000000005,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.7300000000005,0.0,0.0,0.0,0.0,1,42.76,7.65
289,US,US,-,Mobile & Tablet,2024-06-02,1862.5499999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.5499999999997,0.0,0.0,0.0,0.0,1,42.76,7.65
290,US,US,-,Mobile & Tablet,2024-06-03,3401.3500000000004,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.3500000000004,0.0,0.0,0.0,0.0,0,42.76,7.65
291,US,US,-,Mobile & Tablet,2024-06-04,1048.69,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.69,0.0,0.0,0.0,0.0,0,42.76,7.65
292,US,US,-,Mobile & Tablet,2024-06-05,2108.8,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.8,0.0,0.0,0.0,0.0,1,42.76,7.65
293,US,US,-,Mobile & Tablet,2024-06-06,2323.43,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.43,0.0,0.0,0.0,0.0,1,42.76,7.65
294,US,US,-,Mobile & Tablet,2024-06-07,2380.609999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.609999999999,0.0,0.0,0.0,0.0,1,42.76,7.65
295,US,US,-,Mobile & Tablet,2024-06-08,2051.0299999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0299999999997,0.0,0.0,0.0,0.0,1,42.76,7.65
296,US,US,-,Mobile & Tablet,2024-06-09,1799.1799999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.1799999999998,0.0,0.0,0.0,0.0,1,42.76,7.65
297,US,US,-,Mobile & Tablet,2024-06-10,1737.8299999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.8299999999997,0.0,0.0,0.0,0.0,0,42.76,7.65
298,US,US,-,Mobile & Tablet,2024-06-11,942.9200000000002,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.9200000000002,0.0,0.0,0.0,0.0,0,42.76,7.65
299,US,US,-,Mobile & Tablet,2024-06-12,1672.23,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.23,0.0,0.0,0.0,0.0,1,42.76,7.65
300,US,US,-,Mobile & Tablet,2024-06-13,1412.9899999999996,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.9899999999996,0.0,0.0,0.0,0.0,1,42.76,7.65
301,US,US,-,Mobile & Tablet,2024-06-14,1954.3499999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.3499999999997,0.0,0.0,0.0,0.0,1,42.76,7.65
302,US,US,-,Mobile & Tablet,2024-06-15,1177.27,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.27,0.0,0.0,0.0,0.0,1,42.76,7.65
303,US,US,-,Mobile & Tablet,2024-06-16,1260.2499999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.2499999999998,0.0,0.0,0.0,0.0,1,42.76,7.65
304,US,US,-,Mobile & Tablet,2024-06-17,2895.72,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.72,0.0,0.0,0.0,0.0,0,42.76,7.65
305,US,US,-,Mobile & Tablet,2024-06-18,3795.06,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3795.06,0.0,0.0,0.0,0.0,0,42.76,7.65
306,US,US,-,Mobile & Tablet,2024-06-19,1273.3800000000003,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.3800000000003,0.0,0.0,0.0,0.0,1,42.76,7.65
307,US,US,-,Mobile & Tablet,2024-06-20,1214.95,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.95,0.0,0.0,0.0,0.0,1,42.76,7.65
308,US,US,-,Mobile & Tablet,2024-06-21,1657.8799999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.8799999999999,0.0,0.0,0.0,0.0,1,42.76,7.65
309,US,US,-,Mobile & Tablet,2024-06-22,2519.93,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.93,0.0,0.0,0.0,0.0,1,42.76,7.65
310,US,US,-,Mobile & Tablet,2024-06-23,2343.8400000000006,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.8400000000006,0.0,0.0,0.0,0.0,1,42.76,7.65
311,US,US,-,Mobile & Tablet,2024-06-24,1774.9099999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.9099999999999,0.0,0.0,0.0,0.0,0,42.76,7.65
312,US,US,-,Mobile & Tablet,2024-06-25,1066.9699999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.9699999999998,0.0,0.0,0.0,0.0,0,42.76,7.65
313,US,US,-,Mobile & Tablet,2024-06-26,1298.37,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.37,0.0,0.0,0.0,0.0,1,42.76,7.65
314,US,US,-,Mobile & Tablet,2024-06-27,836.28,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.28,0.0,0.0,0.0,0.0,1,42.76,7.65
315,US,US,-,Mobile & Tablet,2024-06-28,2133.05,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.05,0.0,0.0,0.0,0.0,1,42.76,7.65
316,US,US,-,Mobile & Tablet,2024-06-29,2449.6400000000003,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.6400000000003,0.0,0.0,0.0,0.0,1,42.76,7.65
317,US,US,-,Mobile & Tablet,2024-06-30,2231.25,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.25,0.0,0.0,0.0,0.0,1,42.76,7.65
318,US,US,-,Mobile & Tablet,2024-07-01,5100.219999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.219999999999,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
319,US,US,-,Mobile & Tablet,2024-07-02,2762.5299999999997,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.5299999999997,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
320,US,US,-,Mobile & Tablet,2024-07-03,4846.11,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846.11,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
321,US,US,-,Mobile & Tablet,2024-07-04,1787.1799999999998,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.1799999999998,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
322,US,US,-,Mobile & Tablet,2024-07-05,2230.72,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.72,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
323,US,US,-,Mobile & Tablet,2024-07-06,1545.97,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.97,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
324,US,US,-,Mobile & Tablet,2024-07-07,1398.1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.1,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
325,US,US,-,Mobile & Tablet,2024-07-08,3071.3900000000003,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071.3900000000003,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
326,US,US,-,Mobile & Tablet,2024-07-09,2567.5200000000004,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567.5200000000004,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
327,US,US,-,Mobile & Tablet,2024-07-10,1778.2099999999998,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.2099999999998,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
328,US,US,-,Mobile & Tablet,2024-07-11,2242.5900000000006,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.5900000000006,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
329,US,US,-,Mobile & Tablet,2024-07-12,2605.809999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.809999999999,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
330,US,US,-,Mobile & Tablet,2024-07-13,1499.1700000000005,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.1700000000005,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
331,US,US,-,Mobile & Tablet,2024-07-14,1309.98,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.98,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
332,US,US,-,Mobile & Tablet,2024-07-15,2882.43,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882.43,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
333,US,US,-,Mobile & Tablet,2024-07-16,1071.92,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.92,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
334,US,US,-,Mobile & Tablet,2024-07-17,1409.71,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.71,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
335,US,US,-,Mobile & Tablet,2024-07-18,1616.52,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.52,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
336,US,US,-,Mobile & Tablet,2024-07-19,1526.9000000000003,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.9000000000003,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
337,US,US,-,Mobile & Tablet,2024-07-20,1014.3399999999998,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.3399999999998,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
338,US,US,-,Mobile & Tablet,2024-07-21,870.5699999999999,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.5699999999999,0.0,0.0,0.0,0.0,0.0,1,42.76,7.65
339,US,US,-,Mobile & Tablet,2024-07-22,1811.7500000000005,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.7500000000005,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
340,US,US,-,Mobile & Tablet,2024-07-23,561.75,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.75,0.0,0.0,0.0,0.0,0.0,0,42.76,7.65
