,market,account_type,funnel,ds,region,X,y,weekday_or_weekend,Month of Ds,floor,revenue,cost,conversion,AOV,ROAS,cap
1311,Spain,Mobile & Tablet,-,2023-06-05,EMEA,1.5799999999999998,1.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.008240020318429839
1312,Spain,Mobile & Tablet,-,2023-06-06,EMEA,33.61,5.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.17528296386229555
1313,Spain,Mobile & Tablet,-,2023-06-07,EMEA,219.22,9.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1432767431684743
1314,Spain,Mobile & Tablet,-,2023-06-08,EMEA,220.26,5.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1487005540109851
1315,Spain,Mobile & Tablet,-,2023-06-09,EMEA,119.15,2.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6213914056588072
1316,Spain,Mobile & Tablet,-,2023-06-10,EMEA,43.32000000000001,2.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.22592258240150678
1317,Spain,Mobile & Tablet,-,2023-06-11,EMEA,57.919999999999995,1.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.302064542305985
1318,Spain,Mobile & Tablet,-,2023-06-12,EMEA,167.11000000000004,11.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8715125287422855
1319,Spain,Mobile & Tablet,-,2023-06-13,EMEA,118.25000000000001,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6166977231989422
1320,Spain,Mobile & Tablet,-,2023-06-14,EMEA,107.00000000000001,5.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5580266924506285
1321,Spain,Mobile & Tablet,-,2023-06-15,EMEA,210.77,3.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0992082800730745
1322,Spain,Mobile & Tablet,-,2023-06-16,EMEA,196.89000000000001,7.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0268212661364884
1323,Spain,Mobile & Tablet,-,2023-06-17,EMEA,85.85000000000001,1.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.44772515464379864
1324,Spain,Mobile & Tablet,-,2023-06-18,EMEA,63.19,3.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3295486607098618
1325,Spain,Mobile & Tablet,-,2023-06-19,EMEA,161.23000000000002,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8408471366711666
1326,Spain,Mobile & Tablet,-,2023-06-20,EMEA,237.2,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.2370460883111127
1327,Spain,Mobile & Tablet,-,2023-06-21,EMEA,87.78999999999999,5.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4578426479461744
1328,Spain,Mobile & Tablet,-,2023-06-22,EMEA,76.12999999999998,5.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.39703338407725547
1329,Spain,Mobile & Tablet,-,2023-06-23,EMEA,93.64999999999998,2.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4884037359626293
1330,Spain,Mobile & Tablet,-,2023-06-24,EMEA,45.02,3.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.23478842704791864
1331,Spain,Mobile & Tablet,-,2023-06-25,EMEA,40.550000000000004,3.0,1,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21147647083058865
1332,Spain,Mobile & Tablet,-,2023-06-26,EMEA,121.87999999999997,7.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6356289091203978
1333,Spain,Mobile & Tablet,-,2023-06-27,EMEA,104.73,7.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5461881822463021
1334,Spain,Mobile & Tablet,-,2023-06-28,EMEA,85.01,9.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4433443843479245
1335,Spain,Mobile & Tablet,-,2023-06-29,EMEA,83.63000000000001,6.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.43614740457613144
1336,Spain,Mobile & Tablet,-,2023-06-30,EMEA,85.55000000000001,10.0,0,June,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.44616059382384365
1337,Spain,Mobile & Tablet,-,2023-07-01,EMEA,51.07,2.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.26634040358367844
1338,Spain,Mobile & Tablet,-,2023-07-02,EMEA,53.58,2.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.27943056244396886
1339,Spain,Mobile & Tablet,-,2023-07-03,EMEA,132.67000000000002,8.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6919009466114475
1340,Spain,Mobile & Tablet,-,2023-07-04,EMEA,113.85000000000001,6.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.593750831172935
1341,Spain,Mobile & Tablet,-,2023-07-05,EMEA,128.08999999999997,7.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.668015318093467
1342,Spain,Mobile & Tablet,-,2023-07-06,EMEA,111.36,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5807649763673083
1343,Spain,Mobile & Tablet,-,2023-07-07,EMEA,104.34000000000002,6.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5441542531803606
1344,Spain,Mobile & Tablet,-,2023-07-08,EMEA,48.980000000000004,2.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.25544062987132504
1345,Spain,Mobile & Tablet,-,2023-07-09,EMEA,41.2,2.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21486635260715786
1346,Spain,Mobile & Tablet,-,2023-07-10,EMEA,181.35999999999999,10.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9458291676901491
1347,Spain,Mobile & Tablet,-,2023-07-11,EMEA,115.94,8.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6046506048852884
1348,Spain,Mobile & Tablet,-,2023-07-12,EMEA,92.95000000000002,4.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4847530940494011
1349,Spain,Mobile & Tablet,-,2023-07-13,EMEA,140.76000000000002,3.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7340919367229016
1350,Spain,Mobile & Tablet,-,2023-07-14,EMEA,123.42000000000002,5.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6436603213295007
1351,Spain,Mobile & Tablet,-,2023-07-15,EMEA,70.14999999999999,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3658464717328185
1352,Spain,Mobile & Tablet,-,2023-07-16,EMEA,60.62,3.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3161455896855803
1353,Spain,Mobile & Tablet,-,2023-07-17,EMEA,161.35000000000002,10.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8414729609991486
1354,Spain,Mobile & Tablet,-,2023-07-18,EMEA,210.71,12.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0988953679090834
1355,Spain,Mobile & Tablet,-,2023-07-19,EMEA,220.32000000000005,5.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1490134661749765
1356,Spain,Mobile & Tablet,-,2023-07-20,EMEA,227.72,6.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1876059664005336
1357,Spain,Mobile & Tablet,-,2023-07-21,EMEA,251.86000000000004,5.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.3135009603795822
1358,Spain,Mobile & Tablet,-,2023-07-22,EMEA,105.79,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5517162971434765
1359,Spain,Mobile & Tablet,-,2023-07-23,EMEA,67.87999999999998,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.35400796152849207
1360,Spain,Mobile & Tablet,-,2023-07-24,EMEA,267.74,3.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.3963183797825351
1361,Spain,Mobile & Tablet,-,2023-07-25,EMEA,297.63,7.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.5522007894773882
1362,Spain,Mobile & Tablet,-,2023-07-26,EMEA,361.73999999999995,8.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.8865474367017785
1363,Spain,Mobile & Tablet,-,2023-07-27,EMEA,274.7,7.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.4326161908054917
1364,Spain,Mobile & Tablet,-,2023-07-28,EMEA,261.24,4.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.3624195620168429
1365,Spain,Mobile & Tablet,-,2023-07-29,EMEA,120.36,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6277018009659592
1366,Spain,Mobile & Tablet,-,2023-07-30,EMEA,82.95,1.0,1,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.43260106671756665
1367,Spain,Mobile & Tablet,-,2023-07-31,EMEA,214.55,9.0,0,July,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.1189217464045078
1368,Spain,Mobile & Tablet,-,2023-08-01,EMEA,247.46999999999997,3.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.2906062203809066
1369,Spain,Mobile & Tablet,-,2023-08-02,EMEA,119.74,3.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6244683752713854
1370,Spain,Mobile & Tablet,-,2023-08-03,EMEA,126.36,1.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6589930173650599
1371,Spain,Mobile & Tablet,-,2023-08-04,EMEA,115.12,2.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6003741386440781
1372,Spain,Mobile & Tablet,-,2023-08-05,EMEA,45.81,1.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.23890843720713356
1373,Spain,Mobile & Tablet,-,2023-08-06,EMEA,50.739999999999995,1.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2646193866817279
1374,Spain,Mobile & Tablet,-,2023-08-07,EMEA,169.18999999999997,6.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8823601504273066
1375,Spain,Mobile & Tablet,-,2023-08-08,EMEA,257.32000000000005,15.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.3419759673027638
1376,Spain,Mobile & Tablet,-,2023-08-09,EMEA,250.31,4.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.3054173961431477
1377,Spain,Mobile & Tablet,-,2023-08-10,EMEA,206.64,3.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0776694927850266
1378,Spain,Mobile & Tablet,-,2023-08-11,EMEA,186.41000000000003,2.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9721659414927257
1379,Spain,Mobile & Tablet,-,2023-08-12,EMEA,92.25,2.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.48110245213617264
1380,Spain,Mobile & Tablet,-,2023-08-13,EMEA,52.83,1.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2755191603940813
1381,Spain,Mobile & Tablet,-,2023-08-14,EMEA,114.69000000000001,5.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5981316014688092
1382,Spain,Mobile & Tablet,-,2023-08-15,EMEA,69.33,2.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3615700054916081
1383,Spain,Mobile & Tablet,-,2023-08-16,EMEA,122.20000000000002,8.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6372977739950169
1384,Spain,Mobile & Tablet,-,2023-08-17,EMEA,119.66999999999999,3.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6241033110800626
1385,Spain,Mobile & Tablet,-,2023-08-18,EMEA,135.37999999999997,1.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7060341460183743
1386,Spain,Mobile & Tablet,-,2023-08-19,EMEA,71.37,2.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.37220901906730236
1387,Spain,Mobile & Tablet,-,2023-08-20,EMEA,46.38999999999999,1.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2419332547923799
1388,Spain,Mobile & Tablet,-,2023-08-21,EMEA,119.79,2.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6247291354080448
1389,Spain,Mobile & Tablet,-,2023-08-22,EMEA,214.42000000000002,16.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.118243770049194
1390,Spain,Mobile & Tablet,-,2023-08-23,EMEA,121.72000000000001,6.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6347944766830887
1391,Spain,Mobile & Tablet,-,2023-08-24,EMEA,103.25999999999999,2.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5385218342285223
1392,Spain,Mobile & Tablet,-,2023-08-25,EMEA,90.05999999999999,10.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4696811581505009
1393,Spain,Mobile & Tablet,-,2023-08-26,EMEA,42.739999999999995,4.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.22289776481626034
1394,Spain,Mobile & Tablet,-,2023-08-27,EMEA,26.86,1.0,1,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.1400803454133073
1395,Spain,Mobile & Tablet,-,2023-08-28,EMEA,102.19000000000001,5.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5329415673040161
1396,Spain,Mobile & Tablet,-,2023-08-29,EMEA,136.84,10.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7136483420088223
1397,Spain,Mobile & Tablet,-,2023-08-30,EMEA,123.01000000000003,5.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6415220882088956
1398,Spain,Mobile & Tablet,-,2023-08-31,EMEA,123.56000000000002,4.0,0,August,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6443904497121463
1399,Spain,Mobile & Tablet,-,2023-09-01,EMEA,132.32,8.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6900756256548332
1400,Spain,Mobile & Tablet,-,2023-09-02,EMEA,55.88,1.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2914255287302908
1401,Spain,Mobile & Tablet,-,2023-09-03,EMEA,110.1,4.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.574193820923497
1402,Spain,Mobile & Tablet,-,2023-09-04,EMEA,137.32,6.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7161516393207503
1403,Spain,Mobile & Tablet,-,2023-09-05,EMEA,176.86,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9223607553908237
1404,Spain,Mobile & Tablet,-,2023-09-06,EMEA,126.61,3.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6602968180483557
1405,Spain,Mobile & Tablet,-,2023-09-07,EMEA,128.22,8.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.668693294448781
1406,Spain,Mobile & Tablet,-,2023-09-08,EMEA,99.56999999999998,5.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5192777361430753
1407,Spain,Mobile & Tablet,-,2023-09-09,EMEA,57.1,1.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.29778807606477464
1408,Spain,Mobile & Tablet,-,2023-09-10,EMEA,51.00999999999999,1.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2660274914196874
1409,Spain,Mobile & Tablet,-,2023-09-11,EMEA,108.30000000000001,7.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5648064560037669
1410,Spain,Mobile & Tablet,-,2023-09-12,EMEA,177.65000000000003,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9264807655500388
1411,Spain,Mobile & Tablet,-,2023-09-13,EMEA,149.62,3.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7802986329389068
1412,Spain,Mobile & Tablet,-,2023-09-14,EMEA,140.64,9.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7334661123949193
1413,Spain,Mobile & Tablet,-,2023-09-15,EMEA,117.83,7.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6145073380510051
1414,Spain,Mobile & Tablet,-,2023-09-16,EMEA,71.82000000000001,2.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.374555860297235
1415,Spain,Mobile & Tablet,-,2023-09-17,EMEA,40.29,2.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21012051811996094
1416,Spain,Mobile & Tablet,-,2023-09-18,EMEA,128.17,13.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6684325343121219
1417,Spain,Mobile & Tablet,-,2023-09-19,EMEA,150.98000000000005,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7873913086560365
1418,Spain,Mobile & Tablet,-,2023-09-20,EMEA,167.52999999999997,6.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8737029138902221
1419,Spain,Mobile & Tablet,-,2023-09-21,EMEA,143.5,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7483815922118241
1420,Spain,Mobile & Tablet,-,2023-09-22,EMEA,121.78999999999999,7.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6351595408744115
1421,Spain,Mobile & Tablet,-,2023-09-23,EMEA,57.23,2.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.29846605242008845
1422,Spain,Mobile & Tablet,-,2023-09-24,EMEA,41.64,3.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2171610418097586
1423,Spain,Mobile & Tablet,-,2023-09-25,EMEA,126.66999999999999,15.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6606097302123467
1424,Spain,Mobile & Tablet,-,2023-09-26,EMEA,206.39,11.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0763656921017308
1425,Spain,Mobile & Tablet,-,2023-09-27,EMEA,202.62,8.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.0567043777976293
1426,Spain,Mobile & Tablet,-,2023-09-28,EMEA,239.32999999999998,5.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.2481544701327933
1427,Spain,Mobile & Tablet,-,2023-09-29,EMEA,154.22999999999996,7.0,0,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8043407175388823
1428,Spain,Mobile & Tablet,-,2023-09-30,EMEA,3.51,3.0,1,September,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.018305361593473884
1429,Spain,Mobile & Tablet,-,2023-10-01,EMEA,57.63999999999999,1.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3006042855406936
1430,Spain,Mobile & Tablet,-,2023-10-02,EMEA,151.1,5.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7880171329840182
1431,Spain,Mobile & Tablet,-,2023-10-03,EMEA,163.99999999999997,11.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8552932482420845
1432,Spain,Mobile & Tablet,-,2023-10-04,EMEA,129.75,9.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6766725546305518
1433,Spain,Mobile & Tablet,-,2023-10-05,EMEA,106.10000000000001,9.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5533330099907634
1434,Spain,Mobile & Tablet,-,2023-10-06,EMEA,120.88,2.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6304137063872146
1435,Spain,Mobile & Tablet,-,2023-10-07,EMEA,64.04,7.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.33398158303306774
1436,Spain,Mobile & Tablet,-,2023-10-08,EMEA,36.669999999999995,2.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.1912414842258368
1437,Spain,Mobile & Tablet,-,2023-10-09,EMEA,127.24000000000002,6.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6635823957702615
1438,Spain,Mobile & Tablet,-,2023-10-10,EMEA,194.46999999999997,22.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.014200475522184
1439,Spain,Mobile & Tablet,-,2023-10-11,EMEA,151.37,26.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7894252377219779
1440,Spain,Mobile & Tablet,-,2023-10-12,EMEA,78.69000000000001,9.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4103843030742052
1441,Spain,Mobile & Tablet,-,2023-10-13,EMEA,123.09,8.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.64193930442755
1442,Spain,Mobile & Tablet,-,2023-10-14,EMEA,62.42,1.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.32553295460531056
1443,Spain,Mobile & Tablet,-,2023-10-15,EMEA,41.32,5.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.21549217693513986
1444,Spain,Mobile & Tablet,-,2023-10-16,EMEA,162.60000000000002,14.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.847991964415628
1445,Spain,Mobile & Tablet,-,2023-10-17,EMEA,243.43,7.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.2695368013388457
1446,Spain,Mobile & Tablet,-,2023-10-18,EMEA,242.67,10.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,1.2655732472616261
1447,Spain,Mobile & Tablet,-,2023-10-19,EMEA,175.08,6.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9130776945257574
1448,Spain,Mobile & Tablet,-,2023-10-20,EMEA,178.38999999999996,3.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9303400155725943
1449,Spain,Mobile & Tablet,-,2023-10-21,EMEA,78.42,3.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.40897619833624566
1450,Spain,Mobile & Tablet,-,2023-10-22,EMEA,49.209999999999994,1.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2566401264999572
1451,Spain,Mobile & Tablet,-,2023-10-23,EMEA,123.06999999999998,11.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6418350003728862
1452,Spain,Mobile & Tablet,-,2023-10-24,EMEA,190.91,9.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9956343537920511
1453,Spain,Mobile & Tablet,-,2023-10-25,EMEA,163.83999999999997,8.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.8544588158047752
1454,Spain,Mobile & Tablet,-,2023-10-26,EMEA,189.33,5.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.9873943334736214
1455,Spain,Mobile & Tablet,-,2023-10-27,EMEA,94.46,3.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.492628050176508
1456,Spain,Mobile & Tablet,-,2023-10-28,EMEA,41.309999999999995,1.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.215440024907808
1457,Spain,Mobile & Tablet,-,2023-10-29,EMEA,49.029999999999994,3.0,1,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2557013900079842
1458,Spain,Mobile & Tablet,-,2023-10-30,EMEA,101.38,14.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5287172530901374
1459,Spain,Mobile & Tablet,-,2023-10-31,EMEA,83.35000000000002,4.0,0,October,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4346871478108401
1460,Spain,Mobile & Tablet,-,2023-11-01,EMEA,45.35000000000001,1.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2365094439498692
1461,Spain,Mobile & Tablet,-,2023-11-02,EMEA,87.88000000000001,3.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.45831201619216105
1462,Spain,Mobile & Tablet,-,2023-11-03,EMEA,91.04,8.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.4747920568290207
1463,Spain,Mobile & Tablet,-,2023-11-04,EMEA,59.84000000000001,2.0,1,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.3120777315536973
1464,Spain,Mobile & Tablet,-,2023-11-05,EMEA,39.22,11.0,1,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.20454025119545463
1465,Spain,Mobile & Tablet,-,2023-11-06,EMEA,108.99,11.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5684049458896635
1466,Spain,Mobile & Tablet,-,2023-11-07,EMEA,93.11,7.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.48558752648671044
1467,Spain,Mobile & Tablet,-,2023-11-08,EMEA,122.72,6.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.6400096794162722
1468,Spain,Mobile & Tablet,-,2023-11-09,EMEA,111.98999999999998,3.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5840505540892137
1469,Spain,Mobile & Tablet,-,2023-11-10,EMEA,104.94,15.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.5472833748202706
1470,Spain,Mobile & Tablet,-,2023-11-11,EMEA,53.129999999999995,4.0,1,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2770837212140363
1471,Spain,Mobile & Tablet,-,2023-11-12,EMEA,42.92,2.0,1,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.2238365013082334
1472,Spain,Mobile & Tablet,-,2023-11-13,EMEA,134.43,16.0,0,November,0,64449.2033,536891.88,2800,23.0175726071429,0.12004130757202,0.7010797034218502
