,market,account_type,funnel,ds,region,X,y,weekday_or_weekend,Month of Ds,floor,revenue,cost,conversion,AOV,ROAS,cap
463,Spain,Desktop,-,2023-05-09,EMEA,392.71000000000004,510.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.3792722894999345
464,Spain,Desktop,-,2023-05-10,EMEA,401.81000000000006,403.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.4575778529804917
465,Spain,Desktop,-,2023-05-11,EMEA,340.89,371.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.9333608280095556
466,Spain,Desktop,-,2023-05-12,EMEA,262.84000000000003,354.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.2617400335417046
467,Spain,Desktop,-,2023-05-13,EMEA,58.93999999999999,30.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.5071791111586822
468,Spain,Desktop,-,2023-05-14,EMEA,72.91,38.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.6273910586118006
469,Spain,Desktop,-,2023-05-15,EMEA,432.49999999999994,377.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.721665517070412
470,Spain,Desktop,-,2023-05-16,EMEA,414.79,346.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.569270843527483
471,Spain,Desktop,-,2023-05-17,EMEA,380.62,389.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.2752377551614806
472,Spain,Desktop,-,2023-05-18,EMEA,424.02999999999986,276.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.6487811079846626
473,Spain,Desktop,-,2023-05-19,EMEA,582.4899999999999,291.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.012330513383454
474,Spain,Desktop,-,2023-05-20,EMEA,378.65999999999997,42.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.258371941488745
475,Spain,Desktop,-,2023-05-21,EMEA,353.05,45.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.037997712836322
476,Spain,Desktop,-,2023-05-22,EMEA,2093.76,406.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,18.016819405829708
477,Spain,Desktop,-,2023-05-23,EMEA,1827.4099999999999,450.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,15.72487579780264
478,Spain,Desktop,-,2023-05-24,EMEA,1751.1800000000003,311.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,15.068916116030904
479,Spain,Desktop,-,2023-05-25,EMEA,1579.12,340.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,13.588338615760069
480,Spain,Desktop,-,2023-05-26,EMEA,643.2299999999999,337.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.534998637098731
481,Spain,Desktop,-,2023-05-27,EMEA,18.78,25.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.1616020310071268
482,Spain,Desktop,-,2023-05-28,EMEA,16.53,18.0,1,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.1422407653113848
483,Spain,Desktop,-,2023-05-29,EMEA,120.87999999999998,413.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.0401732432450206
484,Spain,Desktop,-,2023-05-30,EMEA,146.45000000000002,323.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.2602032716184093
485,Spain,Desktop,-,2023-05-31,EMEA,378.40000000000003,314.0,0,May,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.2561346396750155
486,Spain,Desktop,-,2023-06-01,EMEA,1519.33,351.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,13.073845248671883
487,Spain,Desktop,-,2023-06-02,EMEA,265.49000000000007,262.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.284543302027801
488,Spain,Desktop,-,2023-06-03,EMEA,22.7,13.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.19533365835259736
489,Spain,Desktop,-,2023-06-04,EMEA,33.84,32.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.2911934360639602
490,Spain,Desktop,-,2023-06-05,EMEA,176.3,211.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5170627298485868
491,Spain,Desktop,-,2023-06-06,EMEA,208.87,354.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.7973278070531724
492,Spain,Desktop,-,2023-06-07,EMEA,1054.0199999999998,287.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.06984945272267
493,Spain,Desktop,-,2023-06-08,EMEA,1113.7099999999998,264.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.583482319113267
494,Spain,Desktop,-,2023-06-09,EMEA,721.0299999999999,220.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.20446817982261
495,Spain,Desktop,-,2023-06-10,EMEA,249.2,13.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.144367738390628
496,Spain,Desktop,-,2023-06-11,EMEA,326.15999999999997,41.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.8066090752547646
497,Spain,Desktop,-,2023-06-12,EMEA,1459.3799999999999,272.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,12.557975080467557
498,Spain,Desktop,-,2023-06-13,EMEA,1029.77,277.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.861178033557454
499,Spain,Desktop,-,2023-06-14,EMEA,1180.66,264.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,10.159587536148793
500,Spain,Desktop,-,2023-06-15,EMEA,1038.65,194.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.937590495503315
501,Spain,Desktop,-,2023-06-16,EMEA,905.55,181.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.792264067012976
502,Spain,Desktop,-,2023-06-17,EMEA,257.50000000000006,28.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.2157892962904775
503,Spain,Desktop,-,2023-06-18,EMEA,334.89,15.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.8817307861542436
504,Spain,Desktop,-,2023-06-19,EMEA,1869.81,252.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,16.08972809358018
505,Spain,Desktop,-,2023-06-20,EMEA,1667.4,258.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,14.347988631591228
506,Spain,Desktop,-,2023-06-21,EMEA,835.9300000000001,283.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.193183481351839
507,Spain,Desktop,-,2023-06-22,EMEA,831.8600000000001,221.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.158161102959985
508,Spain,Desktop,-,2023-06-23,EMEA,663.1199999999999,177.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.70615222584909
509,Spain,Desktop,-,2023-06-24,EMEA,167.4,12.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.440478167763207
510,Spain,Desktop,-,2023-06-25,EMEA,145.85000000000002,29.0,1,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.255040267432878
511,Spain,Desktop,-,2023-06-26,EMEA,1044.28,325.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.98603668477755
512,Spain,Desktop,-,2023-06-27,EMEA,1059.19,261.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.114337338788001
513,Spain,Desktop,-,2023-06-28,EMEA,896.46,212.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.714044553602178
514,Spain,Desktop,-,2023-06-29,EMEA,905.68,249.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.79338271791984
515,Spain,Desktop,-,2023-06-30,EMEA,609.58,187.0,0,June,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.24544015236019
516,Spain,Desktop,-,2023-07-01,EMEA,193.09000000000003,9.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.6615407969737017
517,Spain,Desktop,-,2023-07-02,EMEA,164.69999999999996,56.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.4172446489283161
518,Spain,Desktop,-,2023-07-03,EMEA,1086.95,314.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.353212332438577
519,Spain,Desktop,-,2023-07-04,EMEA,795.46,256.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.844938849037758
520,Spain,Desktop,-,2023-07-05,EMEA,1001.91,300.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.621442539209287
521,Spain,Desktop,-,2023-07-06,EMEA,342.1700000000001,283.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.9443752369386895
522,Spain,Desktop,-,2023-07-07,EMEA,280.19,218.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.411036904573315
523,Spain,Desktop,-,2023-07-08,EMEA,75.83999999999999,25.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.6526037290511446
524,Spain,Desktop,-,2023-07-09,EMEA,87.91999999999999,43.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.7565522133198396
525,Spain,Desktop,-,2023-07-10,EMEA,522.2199999999999,320.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.493706742946845
526,Spain,Desktop,-,2023-07-11,EMEA,429.84999999999997,294.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.698862248584316
527,Spain,Desktop,-,2023-07-12,EMEA,361.41999999999996,344.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.110021621224482
528,Spain,Desktop,-,2023-07-13,EMEA,392.32000000000005,305.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.3759163367793397
529,Spain,Desktop,-,2023-07-14,EMEA,297.48,217.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.5598174751863727
530,Spain,Desktop,-,2023-07-15,EMEA,81.92,20.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.7049221714645276
531,Spain,Desktop,-,2023-07-16,EMEA,78.14999999999999,39.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.6724812951654398
532,Spain,Desktop,-,2023-07-17,EMEA,444.37999999999994,340.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.8238929999439297
533,Spain,Desktop,-,2023-07-18,EMEA,538.71,311.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.635603307979196
534,Spain,Desktop,-,2023-07-19,EMEA,479.4,394.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.125240344239435
535,Spain,Desktop,-,2023-07-20,EMEA,409.78000000000003,346.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.5261597585782978
536,Spain,Desktop,-,2023-07-21,EMEA,349.69999999999993,246.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.009170939467105
537,Spain,Desktop,-,2023-07-22,EMEA,62.58,35.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.5385013365509049
538,Spain,Desktop,-,2023-07-23,EMEA,55.0,43.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.4732753836736941
539,Spain,Desktop,-,2023-07-24,EMEA,478.5,327.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.117495837961139
540,Spain,Desktop,-,2023-07-25,EMEA,441.2499999999999,268.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.7969593281094083
541,Spain,Desktop,-,2023-07-26,EMEA,558.0699999999999,274.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.802196243032335
542,Spain,Desktop,-,2023-07-27,EMEA,499.9100000000001,313.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.3017290373148445
543,Spain,Desktop,-,2023-07-28,EMEA,846.51,273.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.284224455156704
544,Spain,Desktop,-,2023-07-29,EMEA,182.8,16.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5729952751918415
545,Spain,Desktop,-,2023-07-30,EMEA,151.18000000000004,21.0,1,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.300904954614347
546,Spain,Desktop,-,2023-07-31,EMEA,929.1399999999999,371.0,0,July,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.99525618157411
547,Spain,Desktop,-,2023-08-01,EMEA,821.0499999999997,249.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.065140977550661
548,Spain,Desktop,-,2023-08-02,EMEA,678.99,233.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.842713686556392
549,Spain,Desktop,-,2023-08-03,EMEA,845.73,257.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.277512549715515
550,Spain,Desktop,-,2023-08-04,EMEA,743.9499999999998,158.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.401694939709902
551,Spain,Desktop,-,2023-08-05,EMEA,102.25999999999999,10.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.8799480133540354
552,Spain,Desktop,-,2023-08-06,EMEA,259.45000000000005,25.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.2325690598934536
553,Spain,Desktop,-,2023-08-07,EMEA,749.9499999999999,253.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.453324981565215
554,Spain,Desktop,-,2023-08-08,EMEA,1306.3,226.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,11.240720612599029
555,Spain,Desktop,-,2023-08-09,EMEA,1078.8700000000001,228.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.283683876073425
556,Spain,Desktop,-,2023-08-10,EMEA,165.26,215.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.4220634528348124
557,Spain,Desktop,-,2023-08-11,EMEA,157.0,161.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.3509860952139996
558,Spain,Desktop,-,2023-08-12,EMEA,30.179999999999996,3.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.2596991105322197
559,Spain,Desktop,-,2023-08-13,EMEA,36.59,15.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.3148572052476449
560,Spain,Desktop,-,2023-08-14,EMEA,176.73,147.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5207628828482171
561,Spain,Desktop,-,2023-08-15,EMEA,236.18,28.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.0323305475646016
562,Spain,Desktop,-,2023-08-16,EMEA,838.19,178.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.212630797117339
563,Spain,Desktop,-,2023-08-17,EMEA,868.7399999999999,175.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.475513760230635
564,Spain,Desktop,-,2023-08-18,EMEA,600.41,102.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.166532238391321
565,Spain,Desktop,-,2023-08-19,EMEA,185.23,13.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5939054421432428
566,Spain,Desktop,-,2023-08-20,EMEA,126.95000000000002,66.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.092405635588645
567,Spain,Desktop,-,2023-08-21,EMEA,709.81,181.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.107920001553177
568,Spain,Desktop,-,2023-08-22,EMEA,656.56,210.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.649703380087283
569,Spain,Desktop,-,2023-08-23,EMEA,233.17000000000002,233.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.0064294765671864
570,Spain,Desktop,-,2023-08-24,EMEA,209.39000000000001,222.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.8018024106806327
571,Spain,Desktop,-,2023-08-25,EMEA,185.49999999999997,160.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5962287940267317
572,Spain,Desktop,-,2023-08-26,EMEA,51.550000000000004,20.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.44358810960688966
573,Spain,Desktop,-,2023-08-27,EMEA,59.690000000000005,36.0,1,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.5136328663905964
574,Spain,Desktop,-,2023-08-28,EMEA,365.30000000000007,218.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.143409048290918
575,Spain,Desktop,-,2023-08-29,EMEA,667.67,185.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.745305007589369
576,Spain,Desktop,-,2023-08-30,EMEA,507.02,183.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.362910636913389
577,Spain,Desktop,-,2023-08-31,EMEA,1343.5999999999997,185.0,0,August,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,11.561687372799549
578,Spain,Desktop,-,2023-09-01,EMEA,1371.8100000000002,177.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,11.804434619589278
579,Spain,Desktop,-,2023-09-02,EMEA,194.11,22.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.6703179040891047
580,Spain,Desktop,-,2023-09-03,EMEA,122.20000000000002,33.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.0515318524531894
581,Spain,Desktop,-,2023-09-04,EMEA,834.0,207.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.176575817888379
582,Spain,Desktop,-,2023-09-05,EMEA,845.46,204.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.275189197832026
583,Spain,Desktop,-,2023-09-06,EMEA,826.65,212.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.113329016615622
584,Spain,Desktop,-,2023-09-07,EMEA,751.3000000000001,227.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.4649417409826615
585,Spain,Desktop,-,2023-09-08,EMEA,507.74999999999994,205.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.369192292005784
586,Spain,Desktop,-,2023-09-09,EMEA,137.36,18.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.1819837582076111
587,Spain,Desktop,-,2023-09-10,EMEA,160.02,52.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.3769732162811734
588,Spain,Desktop,-,2023-09-11,EMEA,631.6999999999999,207.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.435782906666773
589,Spain,Desktop,-,2023-09-12,EMEA,849.7399999999998,240.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.312018627688813
590,Spain,Desktop,-,2023-09-13,EMEA,729.2700000000001,198.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.275373437303908
591,Spain,Desktop,-,2023-09-14,EMEA,758.4999999999999,186.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.526897791209034
592,Spain,Desktop,-,2023-09-15,EMEA,551.5000000000001,179.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.74566134720077
593,Spain,Desktop,-,2023-09-16,EMEA,88.11000000000001,13.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.758187164645258
594,Spain,Desktop,-,2023-09-17,EMEA,128.85999999999999,90.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.1088411989125857
595,Spain,Desktop,-,2023-09-18,EMEA,701.5100000000001,269.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.03649844365333
596,Spain,Desktop,-,2023-09-19,EMEA,849.9300000000001,269.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.3136535790142325
597,Spain,Desktop,-,2023-09-20,EMEA,855.11,218.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.358227515149319
598,Spain,Desktop,-,2023-09-21,EMEA,1085.6799999999998,241.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.342283973579201
599,Spain,Desktop,-,2023-09-22,EMEA,991.0299999999999,235.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.527820063311655
600,Spain,Desktop,-,2023-09-23,EMEA,208.1,61.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.7907019516817406
601,Spain,Desktop,-,2023-09-24,EMEA,205.09999999999997,33.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.7648869307540844
602,Spain,Desktop,-,2023-09-25,EMEA,1107.7299999999998,286.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.532024377397475
603,Spain,Desktop,-,2023-09-26,EMEA,1585.8200000000002,252.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,13.645992162498501
604,Spain,Desktop,-,2023-09-27,EMEA,1700.2499999999995,243.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,14.630663110749056
605,Spain,Desktop,-,2023-09-28,EMEA,1261.95,204.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,10.859088553218514
606,Spain,Desktop,-,2023-09-29,EMEA,1065.18,192.0,0,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.165881330573553
607,Spain,Desktop,-,2023-09-30,EMEA,23.49,25.0,1,September,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.20213161386354678
608,Spain,Desktop,-,2023-10-01,EMEA,283.32,17.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.4379705764078365
609,Spain,Desktop,-,2023-10-02,EMEA,1227.7099999999998,258.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,10.564453114364197
610,Spain,Desktop,-,2023-10-03,EMEA,348.78,229.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.0012543330492907
611,Spain,Desktop,-,2023-10-04,EMEA,715.03,188.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,6.152838137967299
612,Spain,Desktop,-,2023-10-05,EMEA,655.96,224.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,5.6445403759017525
613,Spain,Desktop,-,2023-10-06,EMEA,502.98,165.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.328146408730812
614,Spain,Desktop,-,2023-10-07,EMEA,74.07000000000002,28.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.6373728667038278
615,Spain,Desktop,-,2023-10-08,EMEA,89.20000000000002,13.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,0.767566622248973
616,Spain,Desktop,-,2023-10-09,EMEA,541.64,215.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.6608159784185395
617,Spain,Desktop,-,2023-10-10,EMEA,486.55999999999995,241.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,4.186852194186774
618,Spain,Desktop,-,2023-10-11,EMEA,1140.33,199.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.812547604811337
619,Spain,Desktop,-,2023-10-12,EMEA,442.85,35.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,3.810727339270826
620,Spain,Desktop,-,2023-10-13,EMEA,1212.72,150.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,10.435464059795677
621,Spain,Desktop,-,2023-10-14,EMEA,282.55,25.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.4313447210364045
622,Spain,Desktop,-,2023-10-15,EMEA,242.29000000000002,17.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,2.0849071401872608
623,Spain,Desktop,-,2023-10-16,EMEA,1690.2600000000002,213.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,14.544699091059968
624,Spain,Desktop,-,2023-10-17,EMEA,1523.45,206.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,13.109297877412532
625,Spain,Desktop,-,2023-10-18,EMEA,1402.6499999999999,200.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,12.06981303472558
626,Spain,Desktop,-,2023-10-19,EMEA,1415.63,213.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,12.181506025272574
627,Spain,Desktop,-,2023-10-20,EMEA,1008.29,168.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,8.676342483715436
628,Spain,Desktop,-,2023-10-21,EMEA,168.10000000000002,13.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.446501672646327
629,Spain,Desktop,-,2023-10-22,EMEA,184.52000000000004,18.0,1,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,1.5877958871903644
630,Spain,Desktop,-,2023-10-23,EMEA,924.16,168.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.952403246834202
631,Spain,Desktop,-,2023-10-24,EMEA,1077.55,174.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.272325266865254
632,Spain,Desktop,-,2023-10-25,EMEA,1066.6399999999999,170.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.178444640758345
633,Spain,Desktop,-,2023-10-26,EMEA,1112.5,154.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,9.573070260672448
634,Spain,Desktop,-,2023-10-27,EMEA,821.38,126.0,0,October,0,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671,7.0679806298527055
